source,class,file
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold8\113203-5-5-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold8\113203-5-6-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold8\113203-5-7-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold8\113203-5-8-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\113205-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\113205-5-1-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\113205-5-1-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\113205-5-1-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\113205-5-1-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\113205-5-1-4.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\113205-5-1-5.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\113205-5-1-6.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\113205-5-1-7.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\113205-5-1-8.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\113205-5-1-9.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold8\113216-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold8\113216-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold8\113216-5-0-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold8\113216-5-0-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold8\113216-5-0-4.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-1.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-10.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-11.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-12.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-2.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-3.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-4.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-5.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-6.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-7.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-8.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\117181-8-0-9.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold4\117536-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold3\118070-1-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-1.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-10.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-11.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-12.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-13.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-14.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-2.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-3.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-4.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-5.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-6.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-7.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-8.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold1\118279-8-0-9.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold3\118496-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold3\118496-1-1-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\118558-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\118558-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\118558-5-0-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\118558-5-1-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\118558-5-1-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\118558-5-1-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\118558-5-2-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\118558-5-2-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\118558-5-2-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\118558-5-2-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\119449-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\119449-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\119449-5-0-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\119449-5-0-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\119449-5-0-4.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\119449-5-0-5.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\119449-5-0-6.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\119455-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\119455-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\119455-5-0-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\119455-5-0-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\119455-5-0-4.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\119455-5-0-5.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\119455-5-0-6.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\119455-5-0-7.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold5\121299-1-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\121528-8-1-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold3\121528-8-1-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\123685-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\123685-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\123685-5-0-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\123685-5-0-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\123685-5-0-4.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\123685-5-0-5.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\123685-5-0-6.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\123685-5-0-7.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold7\123685-5-0-8.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-1.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-10.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-11.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-12.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-13.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-14.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-15.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-16.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-17.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-18.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-2.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-3.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-4.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-5.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-6.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-7.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-8.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-0-9.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-1-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-1-1.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-1-2.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-1-3.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-1-4.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-1-5.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-2-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-2-1.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-2-2.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-2-3.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold2\123688-8-2-4.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-1.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-10.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-11.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-12.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-13.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-14.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-15.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-16.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-17.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-18.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-2.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-3.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-4.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-5.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-6.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-7.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-8.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\124389-8-1-9.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold8\125520-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold8\125520-1-1-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold8\125520-1-2-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold8\125520-1-3-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold8\125520-1-4-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\12812-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\12812-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold9\12812-5-0-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-10.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-11.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-12.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-13.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-14.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-15.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-4.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-5.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-6.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-7.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-8.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\128160-5-0-9.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\128465-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\128465-1-0-1.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\128465-1-0-2.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\128465-1-0-3.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\128465-1-0-4.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\128465-1-0-5.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\128465-1-0-6.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\128465-1-0-7.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\128465-1-0-8.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold2\132073-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold2\132073-1-1-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold2\132073-1-3-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold2\132073-1-4-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold2\132073-1-5-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold2\132073-1-6-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\133473-8-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\133473-8-0-1.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\133473-8-0-2.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\133473-8-0-3.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\133473-8-0-4.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold8\133473-8-0-5.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\135160-8-0-0.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\135160-8-0-1.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\135160-8-0-10.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\135160-8-0-11.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\135160-8-0-2.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\135160-8-0-3.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\135160-8-0-4.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\135160-8-0-5.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\135160-8-0-6.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\135160-8-0-7.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\135160-8-0-8.wav
urbansound8k,siren,../data/raw/UrbanSound8K\audio\fold6\135160-8-0-9.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold8\138465-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold9\138468-1-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\141240-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold10\141240-5-1-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\143115-1-0-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\143115-1-1-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\143115-1-2-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\143115-1-3-0.wav
urbansound8k,car_horn,../data/raw/UrbanSound8K\audio\fold6\143115-1-4-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold1\143604-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold2\143970-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold2\143970-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold2\143970-5-0-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold2\143970-5-0-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-10.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-11.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-12.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-13.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-14.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-15.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-16.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-17.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-18.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-19.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-20.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-21.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-4.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-5.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-6.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-7.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-8.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-0-9.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-1-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-1-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-1-10.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-1-11.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-1-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-1-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-1-4.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-1-5.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-1-6.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-1-7.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-1-8.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold4\144007-5-1-9.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-10.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-11.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-12.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-13.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-14.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-15.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-16.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-17.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-18.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-4.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-5.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-6.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-7.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-8.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-0-9.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-1-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-2-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-3-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-4-0.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-4-1.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-4-2.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-4-3.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-4-4.wav
urbansound8k,engine_idling,../data/raw/UrbanSound8K\audio\fold3\144068-5-4-5.wav
